astClass,versionMajor,versionMinor,versionMicro,base,field,_attribute,deprecated,base_typing_TypeAlias,fieldRename,typeC,typeStub,type_field_type,typeStub_typing_TypeAlias,list2Sequence,defaultValue__dict__,defaultValue,keywordArguments,kwargAnnotation,keywordArgumentsDefaultValue
Param,3,11,9,expr_context,,,deprecated,,,,,,,False,,,,,
Pass,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
Pass,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
Pass,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
Pass,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
Pow,3,11,9,operator,,,,,,,,,,False,,,,,
RShift,3,11,9,operator,,,,,,,,,,False,,,,,
Raise,3,11,9,stmt,exc,,,,,expr | None,expr | None,,,False,None,,,,
Raise,3,11,9,stmt,cause,,,,,expr | None,expr | None,,,False,None,,,,
Raise,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
Raise,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
Raise,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
Raise,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
Return,3,11,9,stmt,value,,,,,expr | None,expr | None,,,False,None,,,,
Return,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
Return,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
Return,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
Return,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
Set,3,11,9,expr,elts,,,,,list(expr),list[expr],,,False,,,,,
Set,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
Set,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
Set,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
Set,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
SetComp,3,11,9,expr,elt,,,,,expr,expr,,,False,,,,,
SetComp,3,11,9,expr,generators,,,,,list(comprehension),list[comprehension],,,False,,,,,
SetComp,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
SetComp,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
SetComp,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
SetComp,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
Slice,3,11,9,expr,lower,,,,,expr | None,expr | None,,,False,None,,,,
Slice,3,11,9,expr,upper,,,,,expr | None,expr | None,,,False,None,,,,
Slice,3,11,9,expr,step,,,,,expr | None,expr | None,,,False,None,,,,
Slice,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
Slice,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
Slice,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
Slice,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
Starred,3,11,9,expr,value,,,,,expr,expr,,,False,,,,,
Starred,3,11,9,expr,ctx,,,,context,expr_context,expr_context,,,False,,,,,
Starred,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
Starred,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
Starred,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
Starred,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
Store,3,11,9,expr_context,,,,,,,,,,False,,,,,
Str,3,11,9,Constant,s,,deprecated,,,,str,,,False,,,,,
Str,3,11,9,Constant,,lineno,deprecated,,,,int,,,False,,,,,
Str,3,11,9,Constant,,col_offset,deprecated,,,,int,,,False,,,,,
Str,3,11,9,Constant,,end_lineno,deprecated,,,,int | None,,,False,,,,,
Str,3,11,9,Constant,,end_col_offset,deprecated,,,,int | None,,,False,,,,,
Sub,3,11,9,operator,,,,,,,,,,False,,,,,
Subscript,3,11,9,expr,value,,,,,expr,expr,,,False,,,,,
Subscript,3,11,9,expr,slice,,,,,expr,_Slice,,,False,,,,,
Subscript,3,11,9,expr,ctx,,,,context,expr_context,expr_context,,,False,,,,,
Subscript,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
Subscript,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
Subscript,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
Subscript,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
Suite,3,11,9,mod,,,deprecated,,,,,,,False,,,,,
Try,3,11,9,stmt,body,,,,,list(stmt),list[stmt],,,False,,,,,
Try,3,11,9,stmt,handlers,,,,,list(excepthandler),list[ExceptHandler],,,False,,,,,
Try,3,11,9,stmt,orelse,,,,orElse,list(stmt),list[stmt],,,False,,,,,
Try,3,11,9,stmt,finalbody,,,,,list(stmt),list[stmt],,,False,,[],,,
Try,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
Try,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
Try,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
Try,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
TryStar,3,11,9,stmt,body,,,,,list(stmt),list[stmt],,,False,,,,,
TryStar,3,11,9,stmt,handlers,,,,,list(excepthandler),list[ExceptHandler],,,False,,,,,
TryStar,3,11,9,stmt,orelse,,,,orElse,list(stmt),list[stmt],,,False,,,,,
TryStar,3,11,9,stmt,finalbody,,,,,list(stmt),list[stmt],,,False,,[],,,
TryStar,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
TryStar,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
TryStar,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
TryStar,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
Tuple,3,11,9,expr,elts,,,,,list(expr),list[expr],,,False,,,,,
Tuple,3,11,9,expr,ctx,,,,context,expr_context,expr_context,,,False,,,,,
Tuple,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
Tuple,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
Tuple,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
Tuple,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
TypeIgnore,3,11,9,type_ignore,lineno,,,,,int,int,,,False,,,,,
TypeIgnore,3,11,9,type_ignore,tag,,,,,string,str,,,False,,,,,
UAdd,3,11,9,unaryop,,,,,,,,,,False,,,,,
USub,3,11,9,unaryop,,,,,,,,,,False,,,,,
UnaryOp,3,11,9,expr,op,,,,,unaryop,unaryop,,,False,,,,,
UnaryOp,3,11,9,expr,operand,,,,,expr,expr,,,False,,,,,
UnaryOp,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
UnaryOp,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
UnaryOp,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
UnaryOp,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
While,3,11,9,stmt,test,,,,,expr,expr,,,False,,,,,
While,3,11,9,stmt,body,,,,,list(stmt),list[stmt],,,False,,,,,
While,3,11,9,stmt,orelse,,,,orElse,list(stmt),list[stmt],,,False,,,,,
While,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
While,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
While,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
While,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
With,3,11,9,stmt,items,,,,,list(withitem),list[withitem],,,False,,,,,
With,3,11,9,stmt,body,,,,,list(stmt),list[stmt],,,False,,,,,
With,3,11,9,stmt,type_comment,,,,,string | None,str | None,,,False,None,,,,
With,3,11,9,stmt,,lineno,,,,,int,,,False,,,,,
With,3,11,9,stmt,,col_offset,,,,,int,,,False,,,,,
With,3,11,9,stmt,,end_lineno,,,,,int | None,,,False,,,,,
With,3,11,9,stmt,,end_col_offset,,,,,int | None,,,False,,,,,
Yield,3,11,9,expr,value,,,,,expr | None,expr | None,,,False,None,,,,
Yield,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
Yield,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
Yield,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
Yield,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
YieldFrom,3,11,9,expr,value,,,,,expr,expr,,,False,,,,,
YieldFrom,3,11,9,expr,,lineno,,,,,int,,,False,,,,,
YieldFrom,3,11,9,expr,,col_offset,,,,,int,,,False,,,,,
YieldFrom,3,11,9,expr,,end_lineno,,,,,int | None,,,False,,,,,
YieldFrom,3,11,9,expr,,end_col_offset,,,,,int | None,,,False,,,,,
alias,3,11,9,AST,name,,,,,identifier,str,,,False,,,,,
alias,3,11,9,AST,asname,,,,asName,identifier | None,_Identifier | None,,,False,None,,,,
alias,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
alias,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
alias,3,11,9,AST,,end_lineno,,,,,int | None,,,False,None,,,,
alias,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,None,,,,
arg,3,11,9,AST,arg,,,,,identifier,_Identifier,,,False,,,,,
arg,3,11,9,AST,annotation,,,,,expr | None,expr | None,,,False,None,,,,
arg,3,11,9,AST,type_comment,,,,,string | None,str | None,,,False,None,,,,
arg,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
arg,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
arg,3,11,9,AST,,end_lineno,,,,,int | None,,,False,None,,,,
arg,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,None,,,,
arguments,3,11,9,AST,posonlyargs,,,,,list(arg),list[arg],,,False,,[],,,
arguments,3,11,9,AST,args,,,,,list(arg),list[arg],,,False,,,,,
arguments,3,11,9,AST,vararg,,,,,arg | None,arg | None,,,False,None,,,,
arguments,3,11,9,AST,kwonlyargs,,,,,list(arg),list[arg],,,False,,[],,,
arguments,3,11,9,AST,kw_defaults,,,,,list(expr),list[expr | None],,,False,,[None],,,
arguments,3,11,9,AST,kwarg,,,,,arg | None,arg | None,,,False,None,,,,
arguments,3,11,9,AST,defaults,,,,,list(expr),list[expr],,,False,,[],,,
boolop,3,11,9,AST,,,,,,,,,,False,,,,,
cmpop,3,11,9,AST,,,,,,,,,,False,,,,,
comprehension,3,11,9,AST,target,,,,,expr,expr,,,False,,,,,
comprehension,3,11,9,AST,iter,,,,,expr,expr,,,False,,,,,
comprehension,3,11,9,AST,ifs,,,,,list(expr),list[expr],,,False,,,,,
comprehension,3,11,9,AST,is_async,,,,,int,int,,,False,,,,,
excepthandler,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
excepthandler,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
excepthandler,3,11,9,AST,,end_lineno,,,,,int | None,,,False,None,,,,
excepthandler,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,None,,,,
expr,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
expr,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
expr,3,11,9,AST,,end_lineno,,,,,int | None,,,False,None,,,,
expr,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,None,,,,
expr_context,3,11,9,AST,,,,,,,,,,False,,,,,
keyword,3,11,9,AST,arg,,,,,identifier | None,_Identifier | None,,,False,None,,,,
keyword,3,11,9,AST,value,,,,,expr,expr,,,False,,,,,
keyword,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
keyword,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
keyword,3,11,9,AST,,end_lineno,,,,,int | None,,,False,None,,,,
keyword,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,None,,,,
match_case,3,11,9,AST,pattern,,,,,pattern,_Pattern,,,False,,,,,
match_case,3,11,9,AST,guard,,,,,expr | None,expr | None,,,False,None,,,,
match_case,3,11,9,AST,body,,,,,list(stmt),list[stmt],,,False,,,,,
mod,3,11,9,AST,,,,,,,,,,False,,,,,
operator,3,11,9,AST,,,,,,,,,,False,,,,,
pattern,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
pattern,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
pattern,3,11,9,AST,,end_lineno,,,,,int | None,,,False,,,,,
pattern,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,,,,,
slice,3,11,9,AST,,,deprecated,,,,,,,False,,,,,
stmt,3,11,9,AST,,lineno,,,,,int,,,False,,,,,
stmt,3,11,9,AST,,col_offset,,,,,int,,,False,,,,,
stmt,3,11,9,AST,,end_lineno,,,,,int | None,,,False,None,,,,
stmt,3,11,9,AST,,end_col_offset,,,,,int | None,,,False,None,,,,
type_ignore,3,11,9,AST,,,,,,,,,,False,,,,,
unaryop,3,11,9,AST,,,,,,,,,,False,,,,,
withitem,3,11,9,AST,context_expr,,,,,expr,expr,,,False,,,,,
withitem,3,11,9,AST,optional_vars,,,,,expr | None,expr | None,,,False,None,,,,
